Job Title,Company Name,Location,Job Description,Salary Estimate,SQL,Python,Power_BI,Tableau,Excel
Data Engineer,Fintech Innovations,"Delhi NCR, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$110K-$156K (Glassdoor est.),1,1,0,1,1
Data Engineer,TechCorp Solutions,"Pune, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$96K-$160K (Glassdoor est.),1,1,0,0,1
Junior Data Analyst,Global Health Analytics,"Pune, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$84K-$150K (Glassdoor est.),1,1,0,0,1
Junior Data Analyst,TechCorp Solutions,"Hyderabad, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$60K-$170K (Glassdoor est.),1,0,1,0,0
Data Analyst,Fintech Innovations,"Bengaluru, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$51K-$156K (Glassdoor est.),1,0,1,0,0
Business Analyst,DataMetrics Inc,"Bengaluru, India",We are looking for a Data Analyst proficient in SQL and Python. Must have experience building dashboard systems in Power BI and working with Pandas libraries for predictive logic modeling.,$76K-$169K (Glassdoor est.),1,1,1,0,0
Data Scientist,Global Health Analytics,"Mumbai, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$96K-$171K (Glassdoor est.),1,1,0,1,1
Data Analyst,Global Health Analytics,"Mumbai, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$89K-$171K (Glassdoor est.),1,0,1,0,0
Data Analyst,Global Health Analytics,"Bengaluru, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$41K-$167K (Glassdoor est.),0,0,0,0,0
Junior Data Analyst,Fintech Innovations,"Delhi NCR, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$59K-$146K (Glassdoor est.),1,0,1,0,0
Business Analyst,TechCorp Solutions,"Pune, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$58K-$179K (Glassdoor est.),1,1,0,1,1
Data Scientist,Global Health Analytics,"Pune, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$96K-$190K (Glassdoor est.),1,0,1,0,0
Junior Data Analyst,TechCorp Solutions,"Delhi NCR, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$86K-$170K (Glassdoor est.),1,1,0,0,1
Junior Data Analyst,Fintech Innovations,"Bengaluru, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$69K-$155K (Glassdoor est.),1,1,0,0,1
Data Engineer,Fintech Innovations,"Hyderabad, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$52K-$145K (Glassdoor est.),0,0,0,0,0
Business Analyst,TechCorp Solutions,"Pune, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$75K-$165K (Glassdoor est.),0,0,0,0,0
Business Analyst,TechCorp Solutions,"Hyderabad, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$91K-$134K (Glassdoor est.),1,0,1,0,0
Data Engineer,Fintech Innovations,"Bengaluru, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$98K-$169K (Glassdoor est.),0,0,0,0,0
Data Analyst,DataMetrics Inc,"Hyderabad, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$94K-$166K (Glassdoor est.),0,0,0,0,0
Junior Data Analyst,DataMetrics Inc,"Pune, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$45K-$188K (Glassdoor est.),1,0,1,0,0
Data Analyst,Global Health Analytics,"Delhi NCR, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$101K-$140K (Glassdoor est.),1,1,0,1,1
Data Engineer,Fintech Innovations,"Bengaluru, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$86K-$132K (Glassdoor est.),1,1,0,0,1
Data Scientist,Fintech Innovations,"Bengaluru, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$109K-$146K (Glassdoor est.),1,1,0,1,1
Data Engineer,Fintech Innovations,"Delhi NCR, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$65K-$152K (Glassdoor est.),1,1,0,1,1
Data Scientist,TechCorp Solutions,"Pune, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$58K-$178K (Glassdoor est.),0,0,0,0,0
Data Engineer,Global Health Analytics,"Pune, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$41K-$154K (Glassdoor est.),1,1,0,1,1
Business Analyst,TechCorp Solutions,"Bengaluru, India",We are looking for a Data Analyst proficient in SQL and Python. Must have experience building dashboard systems in Power BI and working with Pandas libraries for predictive logic modeling.,$74K-$158K (Glassdoor est.),1,1,1,0,0
Junior Data Analyst,TechCorp Solutions,"Pune, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$76K-$177K (Glassdoor est.),1,0,1,0,0
Data Analyst,RetailPulse Systems,"Delhi NCR, India",We are looking for a Data Analyst proficient in SQL and Python. Must have experience building dashboard systems in Power BI and working with Pandas libraries for predictive logic modeling.,$74K-$152K (Glassdoor est.),1,1,1,0,0
Junior Data Analyst,TechCorp Solutions,"Mumbai, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$59K-$175K (Glassdoor est.),1,0,1,0,0
Junior Data Analyst,DataMetrics Inc,"Mumbai, India",We are looking for a Data Analyst proficient in SQL and Python. Must have experience building dashboard systems in Power BI and working with Pandas libraries for predictive logic modeling.,$106K-$148K (Glassdoor est.),1,1,1,0,0
Data Scientist,DataMetrics Inc,"Delhi NCR, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$63K-$163K (Glassdoor est.),1,1,0,1,1
Junior Data Analyst,Global Health Analytics,"Hyderabad, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$114K-$143K (Glassdoor est.),1,1,0,1,1
Data Analyst,Global Health Analytics,"Bengaluru, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$94K-$179K (Glassdoor est.),1,1,0,0,1
Data Engineer,Global Health Analytics,"Mumbai, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$96K-$142K (Glassdoor est.),0,0,0,0,0
Data Engineer,Fintech Innovations,"Mumbai, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$63K-$182K (Glassdoor est.),1,0,1,0,0
Data Engineer,DataMetrics Inc,"Pune, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$41K-$161K (Glassdoor est.),1,1,0,0,1
Data Engineer,DataMetrics Inc,"Bengaluru, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$64K-$161K (Glassdoor est.),1,1,0,0,1
Data Engineer,Fintech Innovations,"Delhi NCR, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$98K-$159K (Glassdoor est.),0,0,0,0,0
Business Analyst,DataMetrics Inc,"Mumbai, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$42K-$174K (Glassdoor est.),0,0,0,0,0
Data Analyst,Fintech Innovations,"Delhi NCR, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$116K-$150K (Glassdoor est.),1,1,0,0,1
Junior Data Analyst,RetailPulse Systems,"Mumbai, India","Data Scientist role requiring fundamental knowledge of AI/ML. Should be comfortable mining text, analyzing datasets with Pandas, and writing automated extraction scripts.",$111K-$172K (Glassdoor est.),0,0,0,0,0
Business Analyst,RetailPulse Systems,"Hyderabad, India","Core requirements: Python, SQL, and Excel dashboard tracking. Experience in descriptive statistics and KPI metrics deployment is required for day to day corporate reporting.",$60K-$141K (Glassdoor est.),1,1,0,0,1
Data Engineer,Fintech Innovations,"Bengaluru, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$102K-$153K (Glassdoor est.),1,1,0,1,1
Data Analyst,RetailPulse Systems,"Hyderabad, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$74K-$154K (Glassdoor est.),1,1,0,1,1
Data Scientist,RetailPulse Systems,"Pune, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$50K-$177K (Glassdoor est.),1,1,0,1,1
Junior Data Analyst,Global Health Analytics,"Pune, India","Seeking a Junior Analyst who loves data cleaning. You will work with MySQL databases, perform EDA, and present visual business metrics using Power BI and DAX syntax.",$80K-$144K (Glassdoor est.),1,0,1,0,0
Data Analyst,Fintech Innovations,"Mumbai, India","Join our data team! Required skills: Advanced Excel, Tableau visualization, and writing complex SQL queries. Knowledge of Python data preprocessing is a huge plus.",$70K-$160K (Glassdoor est.),1,1,0,1,1
